id,hospital_id,blood_type,resource_type,requested_quantity,urgency_level,status,created_at
e303438b-3d23-4a73-9fb7-5fa0676acc65,2fea9053-9fdb-4663-be94-cc1774f8bfa6,A+,BLOOD,2.0,CRITICAL,OPEN,2025-04-18T04:31:00
69474371-34eb-4998-aebe-85e70a0252cd,b81495c6-f600-4a65-8d6b-9ce9f620fb9e,B+,BLOOD,3.0,MEDIUM,OPEN,2025-04-07T05:48:00
2082a4d5-796f-4703-a6f8-b2c9dcb6811f,3c6d1f4f-0a35-42c2-a1fd-4923d0efacf3,A+,BLOOD,4.0,MEDIUM,OPEN,2025-03-18T14:43:00
6f4198a7-305d-4aa1-9ec9-4cedfc352eca,ac50555f-41c4-400f-ab35-8200836047c7,B+,BLOOD,4.0,MEDIUM,OPEN,2025-04-20T17:40:00
9a762cb5-f046-4a25-b373-462948d3cafe,890546a1-b3b8-45d3-bb76-0ee238831ed3,O+,BLOOD,4.0,CRITICAL,OPEN,2025-02-25T03:55:00
2d0a5ddb-b1ff-499f-ac0d-8e62145fe653,fdb21069-eff3-40fe-9d72-8c34e41878e8,O+,BLOOD,6.0,HIGH,OPEN,2025-02-23T22:09:00
b037b857-aeac-40d4-a553-483525d26a93,2cc1d8fb-fc69-4f25-aaf3-f01c77c3622e,O+,BLOOD,3.0,MEDIUM,OPEN,2025-01-12T15:30:00
baca3cff-3f64-4b9e-beb6-866786d12a6b,44372ca4-1c83-4acb-8a32-0563187147a1,A+,BLOOD,3.0,MEDIUM,OPEN,2025-04-18T18:19:00
95d65516-f4ea-43b3-b976-06ac95c4f2bc,74b6b12a-90ca-471d-9fff-aa328054e4d5,A+,PLASMA,2.0,MEDIUM,OPEN,2025-04-11T22:03:00
3af55daf-5f60-4a05-a0b3-838738a5cc76,71554e38-25a7-4fa0-b337-57ade77bd0e3,O+,BLOOD,2.0,HIGH,OPEN,2025-03-28T14:04:00
562635b5-515a-45e8-bb56-a300d3930914,4ec62029-95c0-48fd-b320-79e9c33f13ee,B+,BLOOD,2.0,HIGH,OPEN,2025-03-20T19:28:00
1d8b5240-f432-423f-82f5-ea3f9d4ca82d,bd038508-16a8-4310-b04c-578dc64f143b,O+,BLOOD,1.0,HIGH,OPEN,2025-01-10T17:23:00
ebb5f09e-ff57-402b-9a98-92407d61d1ca,e62619c6-161e-4dbe-95d9-43532fd3981a,O+,BLOOD,2.0,MEDIUM,OPEN,2025-01-14T02:41:00
966ac386-8fb6-4261-a2e4-7c8ebffd2d67,e0f84252-d966-4fbd-9446-51cc5fa9c462,B+,BLOOD,1.0,CRITICAL,OPEN,2025-04-15T23:38:00
76a47475-9122-4c79-864d-0e4700e97a72,0500f2ff-45ce-42d3-bfda-ff3dbcf97036,O+,PLATELETS,4.0,MEDIUM,OPEN,2025-03-07T14:29:00
623d6f43-9ff5-43ef-9d9e-60f7a4ab04fa,5ad18988-c231-492b-9a95-f4b71259938d,B+,BLOOD,4.0,CRITICAL,OPEN,2025-04-05T14:50:00
5e4405ae-aa3e-48aa-9eb0-ae92936136d0,c276e53c-c6e8-4764-810b-06709bcc8b9a,O+,BLOOD,6.0,HIGH,OPEN,2025-01-08T00:28:00
8c176475-8fb9-46a7-8778-40451da7091e,9a8b50c3-9a77-489b-87c2-8b50079313bd,O+,BLOOD,4.0,CRITICAL,OPEN,2025-04-22T05:12:00
cfa23e73-1cb0-45f3-ae99-fcf5c5e32893,9ae466b0-3e20-4559-b545-d269efe11324,B-,BLOOD,2.0,CRITICAL,OPEN,2025-04-14T06:30:00
d3a412a4-1617-48eb-b603-6402cfc51362,6571df4c-51f2-46b2-961f-fbced5cacb81,A+,BLOOD,4.0,HIGH,OPEN,2025-01-26T17:03:00
46d21057-fe7f-480e-89ec-dc3f88d51a63,93f54238-827f-44e4-b523-ef007af82521,A+,PLASMA,3.0,MEDIUM,OPEN,2025-01-18T15:51:00
bad11944-d982-4f00-b8b0-1dc15de1d0cf,23659a76-b966-4f2b-ae25-e7ea5324c874,A+,BLOOD,2.0,MEDIUM,OPEN,2025-01-15T09:32:00
fee18172-f6f7-4e8f-970f-3d69ed978df5,a8564d98-ea2d-4eda-a4d4-169d91fca531,O+,PLASMA,6.0,CRITICAL,OPEN,2025-01-30T10:02:00
a72e14a7-9f43-4433-9058-76445e25d967,71d70048-ffae-421a-a021-e4e43a37215c,B+,BLOOD,2.0,MEDIUM,OPEN,2025-03-16T17:28:00
00d1337b-c86b-4d63-9e9b-7dced7ef706e,f175b50b-d1a8-466a-b9a6-e7b04bdecdb5,O+,BLOOD,4.0,MEDIUM,OPEN,2025-03-31T05:39:00
74e6a306-c735-414f-8b86-941b80830e8c,5dc2f0bd-07ff-4383-9104-1129292452ff,B+,BLOOD,2.0,LOW,OPEN,2025-03-04T02:23:00
7562c86f-0d63-4be6-a328-d9bf37a20cff,f9eb0db5-4f50-48b4-a3e7-e75fc067fa52,O+,BLOOD,2.0,MEDIUM,OPEN,2025-03-08T02:26:00
316df559-b9b7-4220-909b-a4dbbb0f0411,388da070-7b86-4e3d-ba5c-407fbf927d3e,O-,BLOOD,2.0,CRITICAL,OPEN,2025-04-26T20:38:00
1a3505e4-9529-48f6-9cdf-4a93b0e450c7,f1725d51-7110-4229-90f4-888e1ba857a6,A+,BLOOD,1.0,MEDIUM,OPEN,2025-04-18T16:41:00
92c3d0ca-c033-4af3-98d2-9663fcd56c8e,9f080add-83fe-4229-89ce-c06424d27dc5,AB+,PLATELETS,2.0,MEDIUM,OPEN,2025-01-12T05:21:00
88202ea5-6f52-4889-a2e0-9de687789fb5,4961d019-fb9d-4742-8a12-675604296128,A+,BLOOD,1.0,HIGH,OPEN,2025-04-06T05:43:00
d23117c3-3c14-4a28-8925-d90c37900211,07052f21-35f4-49d7-945a-6709ee0ad459,O-,BLOOD,3.0,HIGH,OPEN,2025-02-18T11:16:00
63d3fbc1-3e19-4050-88e7-910ea5e80d31,dab4d676-26c8-4068-8c5b-60edc18bf452,O+,BLOOD,6.0,MEDIUM,OPEN,2025-04-23T01:58:00
f055db90-8a35-4f41-a8a0-b45169b6159a,e6551862-447b-4ebd-add1-57d9ad39f3ed,O+,PLATELETS,4.0,HIGH,OPEN,2025-01-26T15:21:00
adc3fef3-c995-4e0c-960b-5431cfe99ab1,78fb67ca-7b07-4f96-aea2-5263cc5c4d1e,O+,PLATELETS,1.0,MEDIUM,OPEN,2025-04-10T10:42:00
1e2869e5-804b-4130-a85e-67bd28f808a3,c0989a89-85a4-4271-a08a-198e4a2c4155,O+,BLOOD,2.0,MEDIUM,OPEN,2025-03-01T16:19:00
737dcda0-0efd-4006-b542-8e52d795f4ac,72c2f60c-e1a1-4326-95d8-89d933548f49,O+,BLOOD,6.0,MEDIUM,OPEN,2025-04-30T04:42:00
2c677486-f75d-49f5-9cbd-9da64d37f148,f0967182-26cd-4268-9568-ffaa19010998,B-,BLOOD,3.0,MEDIUM,OPEN,2025-01-23T00:38:00
5698b099-ab95-4b00-8914-f6695fda0738,9aa36d4d-436e-431d-898f-a1b7be97f066,O+,BLOOD,6.0,LOW,OPEN,2025-01-15T11:19:00
2e429260-49c2-4d92-8ad3-82356f3328fe,24fdbc5f-3b17-47e0-bfea-bcf4b56c5049,B+,BLOOD,4.0,HIGH,OPEN,2025-03-06T06:41:00
cd3d2e00-4429-4673-b1e1-645a962b7679,46f07d9d-f4f6-4b18-897b-af62c2e28a9c,A+,BLOOD,2.0,MEDIUM,OPEN,2025-01-22T19:42:00
7aa548ac-fe9c-4bbc-80f6-7507a7fb0822,8b5a7026-3f74-437e-a1f6-018df037841e,O+,BLOOD,6.0,MEDIUM,OPEN,2025-04-27T23:58:00
9db9c6bf-6f4b-4931-af5a-c7b8a8775d4f,e055b0ad-ec86-4c55-9f53-6a16c4c8ef33,O+,PLASMA,4.0,LOW,OPEN,2025-01-16T22:41:00
2c7f0664-6581-40e6-a0db-88dcefdcc208,3c05556f-0224-49e5-b073-2a8075ba141d,B+,PLATELETS,6.0,MEDIUM,OPEN,2025-03-14T06:32:00
2614a6f5-45b5-44a1-a55c-062e5644645a,3d917be1-fc17-4cce-b231-c6d2bbf4153a,O+,BLOOD,2.0,HIGH,OPEN,2025-01-04T02:23:00
4ab7fb1b-c249-461c-9cd4-6c04298ed0ee,fed3dbd6-b5b2-4019-b412-fb8f11b54be3,A+,PLATELETS,2.0,CRITICAL,OPEN,2025-01-31T18:13:00
ce3cc905-6a19-49cd-9469-44318245997c,97931b81-5a50-4319-bdc2-da00de0c5bae,B+,BLOOD,2.0,MEDIUM,OPEN,2025-03-24T23:12:00
4fb54958-f409-4883-9414-e32b135843d0,2f8fe3db-32ca-4bb4-a58e-aa4c965b0278,B+,BLOOD,2.0,LOW,OPEN,2025-01-24T11:09:00
c0595c98-1ac3-4259-b6c1-a06d09d050d0,cacf9231-58ab-4c39-8592-5214f78f0029,B+,BLOOD,1.0,CRITICAL,OPEN,2025-02-20T11:54:00
55dcab59-cf09-40dd-8856-66b9ce974e69,f7c46a6a-42d1-40f3-b144-9ecd7b994934,A+,BLOOD,1.0,CRITICAL,OPEN,2025-03-28T15:49:00
96ec77ec-1872-4049-b2a4-9d8d87de85ee,52768659-d41e-4708-abf3-22ae9d1543b4,O+,BLOOD,4.0,MEDIUM,OPEN,2025-03-31T20:02:00
e7fe10b0-7b1f-464e-bdf3-da9f792b1720,4c36e5c7-3636-4874-b0fb-c94947597026,O+,BLOOD,6.0,MEDIUM,OPEN,2025-02-27T11:56:00
6fa1fc47-6fb4-4785-be83-da66478217ad,9c1b5046-6e27-458e-8307-833e17a6ee58,A+,BLOOD,4.0,HIGH,OPEN,2025-01-23T08:38:00
0a2f7cf1-3625-4639-b2d6-c3d8c2a3298e,0031b62a-2246-4047-ad93-8948d85ff5ad,B+,BLOOD,3.0,MEDIUM,OPEN,2025-01-27T07:10:00
a772d977-7115-4f6d-8c55-474351fa89f9,0be6b044-c627-4559-834f-683e2aed359c,O+,BLOOD,2.0,HIGH,OPEN,2025-04-29T05:49:00
972fbade-4992-41ed-b94e-2404c9ad8c70,4a77842c-f53d-4bb5-8e9d-22c45a38ff3c,B+,BLOOD,4.0,MEDIUM,OPEN,2025-01-29T06:46:00
4ad63b8c-2380-4e7a-a5b4-4e08df619d87,917645f5-ea1b-4c2a-87c1-bab0006742b7,O+,BLOOD,3.0,MEDIUM,OPEN,2025-01-08T10:26:00
8115eb6b-3b8d-44af-b89b-69185711e241,4a37d71b-9071-47fc-8c3a-6f6837e6403d,B-,PLATELETS,2.0,MEDIUM,OPEN,2025-04-26T10:46:00
0bbfc729-24d3-4ebd-8bbe-87d612de095c,404be999-7b4a-4c74-bac2-569a2157750d,A+,PLASMA,2.0,HIGH,OPEN,2025-03-17T19:39:00
37950ef6-c32a-4683-bac9-a7f075169d84,7fa39139-2540-4346-acb4-ba194dee0249,O+,BLOOD,2.0,CRITICAL,OPEN,2025-03-18T14:14:00
a5bf481c-54f8-4d42-931f-1e86908c218d,3556d034-2e36-44e7-936c-b3f31b3ef3bb,A+,BLOOD,4.0,CRITICAL,OPEN,2025-02-10T19:19:00
170cc392-44fd-45d1-ac70-c320cdd7c0bf,78637f85-5f3e-4b27-b1af-69a469d0213f,AB+,PLASMA,3.0,LOW,OPEN,2025-02-03T02:23:00
3f65e448-5ab5-448d-8c51-9513ed3ab624,8b284009-2492-4c6e-b137-abc382fe82d1,A+,PLATELETS,6.0,HIGH,OPEN,2025-04-08T08:28:00
64ae316e-9263-4aba-994f-e35c77559d61,4d714837-f7b9-47b3-8b14-7cd84f0f43b6,A+,BLOOD,3.0,HIGH,OPEN,2025-02-18T02:49:00
2dee4209-a6a5-4af6-bf8b-98087388cd26,3019c56d-7f09-4108-8cbb-fa67bd160be8,B+,BLOOD,3.0,HIGH,OPEN,2025-03-27T19:33:00
4102d6b3-dcd7-4a70-9a28-37355fe361d5,1a5813f6-9f9f-478b-9dae-5c2cede0bd61,O+,BLOOD,3.0,LOW,OPEN,2025-01-28T15:52:00
02a33fe0-0186-4678-8a7c-c52d8109f2d9,7bb002ec-9ad9-46ba-8936-d466381fbf70,A+,BLOOD,2.0,HIGH,OPEN,2025-04-14T04:08:00
239ae704-cdef-4e35-8a76-8bc5e8c7f280,c182bc74-c0e6-48ee-ae5a-63393cd113ab,A+,PLATELETS,2.0,MEDIUM,OPEN,2025-01-09T21:41:00
db4ef39e-7d79-46d8-9a73-85d59eb62bc3,1288084c-6169-44a7-9bc9-1136c231e5ac,O+,PLATELETS,3.0,MEDIUM,OPEN,2025-03-05T08:35:00
17af1085-2b9a-480e-884e-d2ca00022308,11701b7c-7237-41d7-9949-68a5870bcb5a,B-,PLATELETS,1.0,HIGH,OPEN,2025-03-30T01:54:00
ebe769a7-b440-4b59-a116-4aa7f18831ff,118ab2c8-5bf6-40ba-b1a2-34e4f34219b5,B-,BLOOD,1.0,MEDIUM,OPEN,2025-02-18T15:05:00
aaa76907-2f27-45ec-9f10-d6aaa093bb85,7cc8ac83-9f05-43e0-9ecf-c0e1296c622c,A+,BLOOD,2.0,CRITICAL,OPEN,2025-02-16T13:28:00
970862ff-f987-427b-bf99-b0b43f40b807,962bea49-aad2-4401-bd88-f1d2e13c5db7,O+,BLOOD,4.0,HIGH,OPEN,2025-01-26T03:53:00
83a47dc6-e0f1-4375-8ea0-f1a62a5ee31d,37bdcd90-6e45-407a-b55d-f4bf59a23f7e,A+,BLOOD,3.0,MEDIUM,OPEN,2025-01-16T15:58:00
4913f7cb-a551-44e0-972b-966935024727,628238c0-718e-4101-9a8e-c6a85783e2ec,B+,BLOOD,2.0,CRITICAL,OPEN,2025-03-18T23:56:00
850d779b-df26-4e84-9ffd-daf6d4e41774,5da98cce-1e85-4ee1-8492-66aca093977d,A+,PLATELETS,2.0,HIGH,OPEN,2025-01-05T13:26:00
db7067d3-1d2d-434f-a136-ee58ed902ce2,45584441-ae29-4b98-a265-ea3bce0bda90,O+,BLOOD,1.0,CRITICAL,OPEN,2025-03-09T15:32:00
855c8af8-4ea6-4304-9d58-eab6d576a57d,1ebfcd3c-82b3-4419-83ac-ca480921194f,A+,PLASMA,2.0,HIGH,OPEN,2025-02-10T05:24:00
ea909c50-6ba6-426c-b6c4-8b3ad87ad188,f08826c2-acd3-4527-bd98-4457b890a947,O+,BLOOD,1.0,CRITICAL,OPEN,2025-03-05T23:14:00
cdc0a9b1-b9bc-4cee-95e0-06a85a28a65e,c74daa9e-9201-4a6e-8159-17f7cf5e5a3f,O+,PLATELETS,1.0,CRITICAL,OPEN,2025-02-24T09:59:00
3a420c66-0f36-443e-848a-f46d54e094d5,51e1f845-48b2-49c7-b217-9c506c453ee7,O+,BLOOD,1.0,HIGH,OPEN,2025-04-21T22:21:00
15b72b96-deb0-40b3-9585-3dc652453c90,48ff8263-2ffc-4df0-a146-13474ae135c5,O+,PLATELETS,2.0,MEDIUM,OPEN,2025-01-24T11:02:00
e9ac93cc-45e0-4c96-83ef-c295a6d86f86,0465b6b1-1b90-46cb-983c-ebf5a4fd79d7,A+,PLATELETS,2.0,MEDIUM,OPEN,2025-03-22T15:44:00
17261f99-70dc-4b52-9fd6-85eb3d3bac65,223e75e4-95f6-43c8-ad03-82c1d029252b,A+,BLOOD,2.0,MEDIUM,OPEN,2025-03-22T01:28:00
aa3cda02-f1e4-4498-9124-3820051ae716,7ef2a606-ef5f-42cc-a1f2-935f2cc6634f,A+,PLATELETS,4.0,MEDIUM,OPEN,2025-01-01T21:57:00
5d58dca7-f2e3-497c-84e9-d8f305e67e03,83f3b55b-f321-4af7-bed3-ad0993812cc9,A+,BLOOD,1.0,MEDIUM,OPEN,2025-01-04T05:16:00
c55aff68-a49c-4fdc-9ee1-74505dacf71b,43974a06-046b-45b6-9dff-b7478a7597b8,O+,PLASMA,2.0,HIGH,OPEN,2025-01-26T12:35:00
41c78d07-72d2-4fb3-a6b6-80d50bdd0a55,c37fa872-f0fb-4815-a61a-024c1460b785,A+,BLOOD,6.0,LOW,OPEN,2025-04-14T21:33:00
6d3c240a-f6a9-4de2-a49c-e63480d9d129,49d88edd-4f2d-4aab-9f06-e5e5dccd107e,A+,BLOOD,3.0,HIGH,OPEN,2025-01-19T23:49:00
eb57bfec-8bc9-4ffc-b384-b272b188b362,c25be5fb-cc0e-4556-9058-cbb706b76fd1,O+,BLOOD,2.0,MEDIUM,OPEN,2025-02-10T13:19:00
27ae7b10-1b1c-43f3-b2c5-61ec43212e47,cbdbf592-321b-4add-b1e0-f9d06d364e20,A-,BLOOD,1.0,HIGH,OPEN,2025-01-09T03:15:00
212cd37e-d696-4dbd-88c0-57ddaf689399,11084075-576f-49b5-b798-2cb9fbf753d7,O+,BLOOD,3.0,HIGH,OPEN,2025-04-20T01:50:00
a0e1abb3-c08a-471c-8f0b-e0c55867b2c5,4a188ae7-c99f-414f-b6b9-6851c4801af4,A+,BLOOD,4.0,MEDIUM,OPEN,2025-03-20T00:04:00
02209802-9294-4920-80c8-d7854c3fbafb,40108cbf-be9a-4755-92b1-65cd422e06d6,B+,BLOOD,1.0,MEDIUM,OPEN,2025-03-27T07:38:00
9dbd01d5-4058-4fa9-85d8-dc24d6743804,5d18a3cd-fd62-44fe-a335-6c2be68e505e,A+,BLOOD,4.0,MEDIUM,OPEN,2025-01-03T19:40:00
1d99ed76-6be0-40d1-b0a1-8641fe58efdd,2a6becd1-dc87-4204-8d39-6a51d5aca8dc,A+,BLOOD,4.0,CRITICAL,OPEN,2025-04-09T03:15:00
9c8a4c3f-3a40-41ee-98f8-8192bdc5042c,323bd023-2412-4007-b9b8-8acfd9ef4e64,A+,BLOOD,6.0,MEDIUM,OPEN,2025-01-25T12:18:00
9cf117b1-98e0-4f6a-bc35-125afcbd3247,889ee14c-601e-49bb-859c-6a1aea7eea59,B-,BLOOD,3.0,HIGH,OPEN,2025-01-01T06:39:00
eb4d83ef-e758-4ed0-9491-29779d6eb112,51491ae6-1ed6-4055-a20d-df2f02c4a177,O+,BLOOD,2.0,LOW,OPEN,2025-02-11T01:36:00
bc559365-b8f5-4006-8526-6a5c94914dab,cafaf94e-a950-47ab-ab1a-89be4223305d,A+,PLASMA,3.0,CRITICAL,OPEN,2025-02-01T23:42:00
02cc6979-d70e-4f2d-a740-467029caac7d,b964eb08-29a5-4ca0-9d57-e5c2f310a2b3,A+,BLOOD,6.0,CRITICAL,OPEN,2025-01-15T14:33:00
58e691a5-66fa-4aea-b9fd-22128bfb79ab,f3e37fee-47fd-4964-868a-e80655f6add8,A+,BLOOD,2.0,HIGH,OPEN,2025-01-12T13:33:00
1b41df75-92bd-4500-a52b-4371dc5503f7,12666ade-ced6-4490-a27b-ca5adde6a8db,O+,BLOOD,4.0,HIGH,OPEN,2025-03-28T14:50:00
17162a27-fc8b-4c04-8fa4-ef3bd5c05e1f,095c71a7-7938-4acc-a766-7c290a38a2e0,A+,BLOOD,4.0,MEDIUM,OPEN,2025-04-05T13:01:00
51abde2c-d4a5-48fd-92af-954cda849000,20636b07-d4ad-42ec-85f9-dea8915eb3ed,A+,PLATELETS,3.0,HIGH,OPEN,2025-03-22T05:02:00
a84026be-1ca4-48d3-8e6e-6c09cd7d40ff,7d198dd2-ec34-47d1-a11d-f4d5112c7868,O+,PLASMA,6.0,CRITICAL,OPEN,2025-03-08T00:23:00
c3f58522-b395-4113-854c-d43297e8a110,de7023c7-55d4-4a47-a97c-098ac4874b87,O+,BLOOD,2.0,HIGH,OPEN,2025-01-03T18:22:00
c7294329-2d81-48c5-b320-4682ab805d67,7480cdd7-6ca6-4275-809e-9f45a95c4807,B+,PLASMA,1.0,CRITICAL,OPEN,2025-02-28T20:15:00
4b472f50-5d3d-471f-9e48-70db20297b2f,5f32e85a-03e7-4a2d-8678-8386f433f5cf,A+,BLOOD,6.0,LOW,OPEN,2025-04-23T03:40:00
0bfda94f-8fa1-433c-80f4-17a4d514ecb9,e1063007-0a25-44ba-a60d-02656cd5ee3c,O+,BLOOD,1.0,HIGH,OPEN,2025-04-10T07:47:00
4e153831-4387-4ac8-a98c-d4ce45e023aa,a8f08c53-3f6a-4bf9-a656-87e646aa49f3,A+,PLATELETS,2.0,MEDIUM,OPEN,2025-01-23T18:02:00
f1892c41-1794-4d4a-9e6b-25993f2a2824,075df378-5f28-4bec-b7b6-87692e9acfc6,A+,BLOOD,2.0,MEDIUM,OPEN,2025-04-04T04:21:00
794c7384-b094-442f-851c-25008c3d4ff4,8df5fd9b-1b8a-430b-a862-0f19c8c90c4c,B+,BLOOD,6.0,CRITICAL,OPEN,2025-01-30T21:53:00
f07d3648-042c-4b80-8e94-2b02672fa2ea,f3ccdef8-5c15-4d27-8ab1-b51c29b0d418,O+,BLOOD,6.0,MEDIUM,OPEN,2025-03-21T07:44:00
b4e1327b-4c38-42ad-b6b4-4e3d67951e2b,776711a0-eb05-4fb5-ada3-f9d42856e1d2,A+,PLATELETS,3.0,HIGH,OPEN,2025-04-18T19:11:00
ace56f15-e75c-44e2-ae94-23aef00cdf82,133d8e80-54cd-4157-b9dc-8af29a35b5ad,AB+,BLOOD,2.0,CRITICAL,OPEN,2025-01-11T18:45:00
02806381-25e5-4997-8b2b-2481bff90123,f9f409bd-9f23-426e-b923-b37de2a2a4b2,O+,PLASMA,3.0,MEDIUM,OPEN,2025-01-07T07:18:00
65eaf36a-51d1-4636-9800-978f7acdba27,8c1a826f-f0af-4d33-b482-945206db39d0,O+,BLOOD,2.0,CRITICAL,OPEN,2025-01-08T11:50:00
74c6812d-12cf-4a17-b95b-06514016fca6,2b8ad595-3b57-47a9-bf44-4c8dc5f66666,O+,BLOOD,2.0,CRITICAL,OPEN,2025-01-08T03:20:00
517860ff-7370-4a8f-b1c3-1e9104cb6fe6,e4f6261e-5c53-4f62-bbf9-820350e15b69,A+,BLOOD,2.0,MEDIUM,OPEN,2025-03-29T23:25:00
245626fa-0807-4c5b-943c-276c6c988876,56462615-6324-4b8e-b88f-5d0579aa8820,A+,PLASMA,4.0,HIGH,OPEN,2025-03-22T19:16:00
1d993c2d-a33a-41c7-b0a2-2d3fe199ea28,8f7c37ad-7620-43e8-be5a-b47dffe36806,A+,PLASMA,1.0,HIGH,OPEN,2025-04-21T09:12:00
10247234-f538-4e24-923f-27098ce88777,df7bdcb4-dbfa-43b9-afd3-1c9ed3008ffd,O+,BLOOD,2.0,MEDIUM,OPEN,2025-03-02T22:55:00
acf76347-d2e6-49b7-afdc-0269ac0eb047,583056a7-d5e6-4746-947b-86edc6c88e59,O+,PLASMA,1.0,HIGH,OPEN,2025-04-22T21:21:00
3720eb77-2481-48b9-a9d4-69a31cefd0dd,892bc5c4-6122-4e93-9616-e46069f0ad62,O+,BLOOD,2.0,HIGH,OPEN,2025-01-22T05:51:00
ad1b8b12-1d15-4462-a7da-217b73d7f9c8,5356c4c4-fe05-40b4-b46d-e1ee5be95b69,O-,PLASMA,2.0,HIGH,OPEN,2025-03-16T13:56:00
e296f435-6733-4a01-ab65-a6d40d4c3262,b8e16c80-1557-40d6-b1fe-2b0f115156ed,B+,BLOOD,3.0,HIGH,OPEN,2025-03-17T01:57:00
12158f72-3296-44d3-9773-dc190f2b97ce,00a2aa75-9d1e-4426-ba42-8084c8c2b93d,O+,BLOOD,3.0,HIGH,OPEN,2025-02-27T20:11:00
6a22849b-1a0a-454c-b328-a7c636dab3b5,886d4b21-364b-4215-979b-2dc635876a84,O+,BLOOD,3.0,HIGH,OPEN,2025-04-29T02:31:00
58df22cf-e3c4-4305-946a-ceb3133c2297,05653d7b-96d5-48fa-8716-32816b78eb92,O+,BLOOD,2.0,HIGH,OPEN,2025-03-30T14:17:00
3b682cb0-d6b8-47bc-801b-b05bb62d9f49,f95b1f98-e00c-4b7d-8eb7-be01a429c092,A-,BLOOD,1.0,LOW,OPEN,2025-03-14T10:05:00
b8117eef-c6aa-4d05-9b7f-7186932db0f4,96d8cd74-494e-4d78-b52b-ba3108b7ef53,A+,PLATELETS,3.0,CRITICAL,OPEN,2025-04-13T19:52:00
1bed8e1b-7b26-479b-a578-a2f22e4536d3,cbaa1dfb-157e-4ffa-beaa-bfeb066b413c,A+,BLOOD,2.0,CRITICAL,OPEN,2025-04-04T02:18:00
282acc8d-45ec-4654-8099-f1b28b90109d,551b207c-0002-4528-97d4-1011ea91bd9e,O+,BLOOD,2.0,MEDIUM,OPEN,2025-01-18T12:05:00
e08fa123-21b2-4392-85ee-81155cd76427,102ab9ff-c731-4304-b7f8-1f0728be7f19,O+,BLOOD,2.0,MEDIUM,OPEN,2025-04-23T19:18:00
24385caf-9c64-4f7a-98c5-43a858d65427,6b4836d7-9b63-4ce6-ba92-0c7896ce3cb0,B+,PLASMA,2.0,MEDIUM,OPEN,2025-03-18T02:38:00
f3a832c0-539b-4777-82da-6306a6542260,9a03b9eb-38fd-482e-9057-a617d1def958,B+,BLOOD,6.0,HIGH,OPEN,2025-03-14T17:10:00
56611aba-6ddb-4768-a343-107089dcad40,7d4200b8-c750-4fee-bbc1-8a9575d02deb,O+,PLASMA,6.0,HIGH,OPEN,2025-03-17T18:22:00
64fa339b-6c02-4e25-8767-118e4bcfd8e0,21140862-ec75-4f70-83b0-561642038271,A+,PLATELETS,3.0,HIGH,OPEN,2025-01-08T05:46:00
06a91131-2d14-48c7-a20d-c2042d42295d,cbb7eae9-bf43-4da0-aa7c-7fc02385e648,A-,PLATELETS,2.0,CRITICAL,OPEN,2025-04-15T22:27:00
de39e5f9-873c-42e4-bfdf-c285870ef0e8,e9e6d215-ec06-4b87-a896-362138c188af,A+,BLOOD,2.0,HIGH,OPEN,2025-04-20T03:50:00
47ff3b5f-0607-4fb6-8393-629e7077c123,75e49b0b-48ee-4636-8f5b-599dca6959cb,O+,BLOOD,1.0,HIGH,OPEN,2025-01-13T19:42:00
b9209216-48f3-44b7-b607-713539e9e0d2,f68122dd-fef7-4cb0-acf5-24b271a90f34,A+,BLOOD,6.0,MEDIUM,OPEN,2025-03-11T07:23:00
65e005aa-b24c-4fe6-88bf-f0e15c6c6a22,6d5bf4cb-4c78-4c4b-8322-cb9935a04ebc,A+,PLASMA,4.0,MEDIUM,OPEN,2025-04-26T22:10:00
e6a613c4-be82-44ec-aed0-70afa6dd1c10,2d5e952a-5538-4bd8-ae68-4ad0a05233b3,A+,PLATELETS,1.0,HIGH,OPEN,2025-01-25T08:54:00
b1429a89-613d-4f32-b735-2e1fd19535eb,1eaea4ab-8f7a-4bc8-95ae-f8e258cca47d,O+,BLOOD,4.0,MEDIUM,OPEN,2025-04-26T17:50:00
117578b3-bb3c-4823-9e97-3d4ea3a90869,97d2729c-5e39-48bd-878c-c4e806adae61,A-,BLOOD,3.0,MEDIUM,OPEN,2025-01-06T22:08:00
655cf946-5566-4def-9938-ab31eecbc2fb,0fa9e0c9-c7ad-483a-8059-610f9e2bfc96,O+,BLOOD,1.0,HIGH,OPEN,2025-02-10T06:49:00
95624fd2-2b5c-40f6-90d4-65f631741261,73587359-c2a5-40bf-9a03-408a19c35746,O+,BLOOD,6.0,HIGH,OPEN,2025-03-04T12:23:00
721fd708-8310-48bb-8152-55d60404fa02,b1d44d29-480d-4f68-87ae-18b983ddc183,O+,BLOOD,3.0,CRITICAL,OPEN,2025-04-07T19:02:00
8978a7ec-48fb-4bae-b37c-fa540747d248,5198ce3a-a130-4191-a877-1aa57d7a90f6,B+,PLASMA,4.0,CRITICAL,OPEN,2025-01-27T04:43:00
043dd752-387a-4235-a01d-beb54e61252a,676a7657-6170-48cb-a2c5-458fec71ace5,B+,BLOOD,3.0,HIGH,OPEN,2025-03-05T07:23:00
8ec4e0b3-5ce2-4bba-8224-13a825cfde8e,9f7b3153-0694-4a35-b099-92b895b73ef6,B+,PLATELETS,3.0,HIGH,OPEN,2025-01-14T02:36:00
